"Are you sure you want to do this?","Sind Sie sicher, dass Sie dies tun möchten?"
"There are no major differences, we still take care of all your personal data, we store it securely and use it only for processing your orders and support requests.","Es gibt keine großen Unterschiede, wir kümmern uns weiterhin um alle Ihre persönlichen Daten, speichern sie sicher und verwenden sie nur zur Bearbeitung Ihrer Bestellungen und Supportanfragen."
"I have read and accept","Ich habe gelesen und akzeptiere"
Hello,Hallo
"You have received a new personal data deletion request from the customer - %customer_name","Sie haben eine neue Anfrage zum Löschen personenbezogener Daten vom Kunden erhalten – %customer_name"
"Please, visit the request deletion grid.","Bitte besuchen Sie das Raster zum Löschen von Anfragen."
"Hello %customer_name","Hallo %customer_name"
"Your delete request was denied at this time due to the following reason: %comment","Ihre Löschanfrage wurde zu diesem Zeitpunkt aus folgendem Grund abgelehnt: %comment"
"Personal Data Protection","Schutz personenbezogener Daten"
General,Allgemein
"On the Frontend.","Auf dem Front-End."
"Display Privacy Policy Popup on First Visit","Beim ersten Besuch das Popup-Fenster der Datenschutzrichtlinie anzeigen"
"When a new customer opens the website, the privacy policy popup will be displayed. When a new version of Privacy Policy is issued, the popup will be displayed to those users who have not accepted the policy yet.","Wenn ein neuer Kunde die Website öffnet, wird das Popup-Fenster der Datenschutzrichtlinie angezeigt. Wenn eine neue Version der Datenschutzrichtlinie herausgegeben wird, wird das Popup den Benutzern angezeigt, die die Richtlinie noch nicht akzeptiert haben."
"Log Guest Consent","Zustimmung des Gastes protokollieren"
"If enabled, guest users who give the consent will be logged and displayed in Consent Log.","Wenn aktiviert, werden Gastbenutzer, die die Zustimmung geben, protokolliert und im Zustimmungsprotokoll angezeigt."
"Log Auto-Cleaning","Protokolliere Automatische Reinigung"
"The records that were saved for a longer period than the specified below will be automatically removed from Consent and Action Logs.","Die Aufzeichnungen, die länger als unten angegeben gespeichert wurden, werden automatisch aus den Einwilligungs- und Aktionsprotokollen entfernt."
"Log Auto-Cleaning Period (Days)","Zeitraum der automatischen Protokollreinigung (Tage)"
"The records that were saved for a longer period than you specified in the field will be automatically removed from Consent and Action Logs.","Die Aufzeichnungen, die länger gespeichert wurden, als Sie im Feld angegeben haben, werden automatisch aus den Zustimmungs- und Aktionsprotokollen entfernt."
"Customer’s Account Privacy Settings","Datenschutzeinstellungen des Kundenkontos"
"Privacy Settings Tab Name","Name der Registerkarte „Datenschutzeinstellungen“."
"The setting allows you to set a custom name for the privacy settings navigation link in the customer’s account.","Mit dieser Einstellung können Sie einen benutzerdefinierten Namen für den Navigationslink für die Datenschutzeinstellungen im Kundenkonto festlegen."
"Enable Policies Text Section","Richtlinientextabschnitt aktivieren"
"Allow Downloading Personal Data","Herunterladen personenbezogener Daten zulassen"
"If enabled, customers will be able to download their personal data.","Wenn aktiviert, können Kunden ihre persönlichen Daten herunterladen."
"Allow Anonymizing Personal Data","Anonymisierung personenbezogener Daten zulassen"
"If enabled, customers will be able to anonymize their personal data.","Wenn aktiviert, können Kunden ihre persönlichen Daten anonymisieren."
"Allow Deleting Account","Löschen des Accounts zulassen"
"If enabled, customers will be able to delete their accounts.","Wenn diese Option aktiviert ist, können Kunden ihre Konten löschen."
"Allow Opting Out from Given Consent","Abmeldung von erteilter Einwilligung zulassen"
"If enabled, the section Given Consent will be added to customer account for customers to be able to opt in or opt out from given consent. The checkboxes with the enabled option ‘Hide the Checkbox after User Gave the Consent’ will be displayed under the Given Consent section. When the option 'Hide the Checkbox after User Gave the Consent’ is disabled for checkboxes, they will not be added to the Given Consent section since the system will always display these checkboxes on selected forms even if the consent was given.","Wenn diese Option aktiviert ist, wird der Abschnitt „Erteilte Zustimmung“ zum Kundenkonto hinzugefügt, damit Kunden sich für eine erteilte Zustimmung entscheiden oder diese ablehnen können. Die Kontrollkästchen mit der aktivierten Option „Kontrollkästchen ausblenden, nachdem der Benutzer die Zustimmung gegeben hat“ werden im Abschnitt „Erteilte Zustimmung“ angezeigt. Wenn die Option „Kontrollkästchen ausblenden, nachdem der Benutzer die Zustimmung gegeben hat“ für Kontrollkästchen deaktiviert ist, werden sie nicht zum Abschnitt „Erteilte Zustimmung“ hinzugefügt, da das System diese Kontrollkästchen immer auf ausgewählten Formularen anzeigt, selbst wenn die Zustimmung erteilt wurde."
"Download Fields with Filled Values Only","Nur Felder mit ausgefüllten Werten herunterladen"
"If enabled, the fields with empty values will be skipped in downloaded files.","Wenn aktiviert, werden die Felder mit leeren Werten in heruntergeladenen Dateien übersprungen."
"Exclude Fields from Download","Felder ausschließen"
"Each field name from a new line.","Jedes Feld aus einer neuen Reihe."
"Display Data Protection Officer Information","Informationen zum Datenschutzbeauftragten anzeigen"
"If enabled, customers will be able to get information about your Data Protection Officer added to a separate section at their accounts.","Wenn diese Option aktiviert ist, können Kunden Informationen über Ihren Datenschutzbeauftragten erhalten, die in einem separaten Abschnitt in ihren Konten hinzugefügt werden."
"Section Name","Abteilungsname"
"Data Protection Officer Email","E-Mail des Datenschutzbeauftragten"
"You can set only one email address in this field.","Sie können in diesem Feld nur eine E-Mail-Adresse angeben."
"Email address of the Data Protection Officer or department within your company.","E-Mail-Adresse des Datenschutzbeauftragten oder der Abteilung in Ihrem Unternehmen."
"Data Protection Officer information","Informationen zum Datenschutzbeauftragten"
"Personal Data Deletion and Anonymization","Löschung und Anonymisierung personenbezogener Daten"
"Automatic Personal Data Deletion","Automatische Löschung personenbezogener Daten"
"Delete Personal Data of Abandoned Customer’s Accounts","Löschen Sie personenbezogene Daten von nicht benutzten Kundenkonten"
"The extension will scan customers and their orders. If a customer’s last order was made earlier than the specified number of days the extension will create a deletion request. You will be able to find it on the ‘Delete Requests’ grid","Die Erweiterung scannt Kunden und ihre Bestellungen. Wenn die letzte Bestellung eines Kunden vor der angegebenen Anzahl von Tagen aufgegeben wurde, erstellt die Erweiterung eine Löschanfrage. Sie finden diese im Raster „Anfragen löschen“."
"Abandoned Customer’s Accounts Automatic Deletion Period (Days)","Automatischer Löschzeitraum für aufgegebene Kundenkonten (Tage)"
"The extension will scan customers and their orders. If a customer’s last order was made earlier than the specified number of days the extension will create a deletion request. You will be able to find it on the ‘Delete Requests’ grid.","Die Erweiterung scannt Kunden und ihre Bestellungen. Wenn die letzte Bestellung eines Kunden vor der angegebenen Anzahl von Tagen aufgegeben wurde, erstellt die Erweiterung eine Löschanfrage. Sie finden diese im Raster „Anfragen löschen“."
"Prevent Data Deletion of Recent Orders","Datenlöschung der letzten Bestellungen verhindern"
"Deletion of Personal Data in Recent Documents","Löschung personenbezogener Daten in aktuellen Dokumenten"
"When a customer asks to delete personal data and the request is approved, the extension deletes their account, subscriptions, and the data in orders, invoices, shipments, and credit memos. Given disabled, it could cause problem for a store owner as these should be stored for a specific period of time.<br><br>The feature keeps personal data untouched in orders, invoices, shipments and credit memos for the set period after deleting customer’s account. When the period expires the personal data in the documents will be automatically deleted.","Wenn ein Kunde die Löschung personenbezogener Daten beantragt und die Anfrage genehmigt wird, löscht die Erweiterung sein Konto, seine Abonnements und die Daten in Bestellungen, Rechnungen, Lieferungen und Gutschriften. Wenn dies deaktiviert ist, kann dies für einen store owner zu Problemen führen, da diese für einen bestimmten Zeitraum gespeichert werden sollten.<br><br>Die Funktion lässt personenbezogene Daten in Bestellungen, Rechnungen, Lieferungen und Gutschriften für den festgelegten Zeitraum nach dem Löschen des Kundenkontos unberührt. Nach Ablauf der Frist werden die personenbezogenen Daten in den Dokumenten automatisch gelöscht."
"Prevent Data Deletion Period (Days)","Datenlöschungszeitraum verhindern (Tage)"
"After a customer deletes the account, personal data will stay untouched in orders, invoices, shipments and credit memos for the set period. When the set time expires the personal data will be automatically deleted.","Nachdem ein Kunde das Konto gelöscht hat, bleiben personenbezogene Daten in Bestellungen, Rechnungen, Lieferungen und Gutschriften für den festgelegten Zeitraum unberührt. Nach Ablauf der eingestellten Zeit werden die personenbezogenen Daten automatisch gelöscht."
"Anonymization/Deletion of Personal Data for Orders in Specified Status(es)","Anonymisierung/Löschung von personenbezogenen Daten für Bestellungen in bestimmten Status(n)"
"If enabled a customer won’t be allowed anonymizing and deleting their personal data if the order is now in one of the specified statuses. A store admin won't be able to approve a request for personal data deletion as well.","Wenn aktiviert, ist es einem Kunden nicht erlaubt, seine persönlichen Daten zu anonymisieren und zu löschen, wenn sich die Bestellung jetzt in einem der angegebenen Status befindet. Ein Shop-Admin wird nicht in der Lage sein, einen Antrag auf Löschung persönlicher Daten zu genehmigen."
"Order Statuses","Auftragsstatus"
"After changing the Privacy Policy your customers will get an email with a new version of the Privacy Policy.","Nach der Änderung der Datenschutzrichtlinie erhalten Ihre Kunden eine E-Mail mit einer neuen Version der Datenschutzrichtlinie."
"Your Magento store admin user will get an email when a customer submits a new request for deleting their account.","Ihr Magento-Store-Admin-Benutzer erhält eine E-Mail, wenn ein Kunde einen neuen Antrag zur Löschung seines Kontos stellt."
"Customers are able to anonymize their personal data. After anonymizing, they will get an email with the new credentials for login their account.","Kunden können ihre persönlichen Daten anonymisieren. Nach der Anonymisierung erhalten sie eine E-Mail mit den neuen Anmeldeinformationen zur Anmeldung ihres Kontos."
"Forbid Customer's Personal Data Anonymization and Deletion if They Have Gift Registries","Verbieten Sie die Anonymisierung und Löschung der personenbezogenen Daten des Kunden, wenn er eine Geschenkliste hat"
"Email Notifications","E-Mail Benachrichtigungen"
"Anonymization Notifications","Anonymisierungsbenachrichtigungen"
"Email Sender","E-Mail-Absender"
"Email Reply To","E-Mail-Antwort an"
"Specify the email address for customer's replies or leave blank to use the sender address.","Geben Sie die E-Mail-Adresse für Kundenantworten an oder lassen Sie das Feld leer, um die Absenderadresse zu verwenden."
"Email Template","E-Mail-Vorlage"
"Deletion Notifications","Löschbenachrichtigungen"
"Manager Notification","Manager-Benachrichtigung"
"Notify Manager on Deletion Request","Benachrichtigen Sie den Manager über die Löschanfrage"
"Send Email To","Schicke eine Email an"
"This will be used in the ""To"" field. Several emails should be written on a separate line.","Diese wird im Feld „An“ verwendet. Mehrere E-Mails sollten in eine separate Zeile geschrieben werden."
"Customer’s Approval Notification","Genehmigungsbenachrichtigung des Kunden"
"Customer’s Deny Notification","Ablehnungsbenachrichtigung des Kunden"
"Privacy Policy Changes Notifications","Benachrichtigungen über Änderungen der Datenschutzrichtlinie"
"Default Magento Forms","Standard-Magento-Formulare"
"Amasty Extension Forms","Amasty-Erweiterungs-Formulare"
"Are you sure?","Sind Sie sicher?"
"Customer ID","Kunden-ID"
"Customer Name","Kundenname"
"IP Address","IP-Adresse"
Date,Datum
Action,Aktion
Comment,Kommentar
"Checkbox Location","Kontrollkästchen Ort"
"Remote IP Address","Remote-IP-Adresse"
"Checkbox Code","Kästchencode"
"Policy Version","Richtlinienversion"
Website,Website
"Resend","Erneut senden"
"Customer Email","Kunden-E-Mail"
Status,Status
"Edit Checkbox","Kontrollkästchen bearbeiten"
Back,Zurück
"Save Checkbox","Kontrollkästchen Speichern"
"Checkbox Name","Name des Kontrollkästchens"
"Confirmation Required","Bestätigung erforderlich"
"If enabled, a customer will have to give the consent to submit an action.","Wenn aktiviert, muss ein Kunde seine Zustimmung geben, um eine Aktion zu übermitteln."
"Hide the Checkbox after User Gave the Consent","Blenden Sie das Kontrollkästchen aus, nachdem der Benutzer die Zustimmung gegeben hat"
"According to the rules of the GDPR, we recommend you leave this setting enabled.","Gemäß den DSGVO-Anforderungen, empfehlen wir diese Einstellung aktiviert lassen."
"If enabled, the system will always log consents to the checkbox. Moreover, the checkbox will be also added to customer account under the section 'Given Consent' to opt in or opt out from consent.","Wenn aktiviert, protokolliert das System immer die Zustimmung zum Kästchen. Darüber hinaus wird das Kästchen auch dem Kundenkonto unter dem Punkt 'Zustimmung erteilt' hinzugefügt, um sich zu entscheiden, ob die Zustimmung abzulehnen."
"Log the Consent","Protokollieren Sie die Zustimmung"
"If enabled, customer’s consent will be saved in the ‘Consent Log’ grid.","Wenn aktiviert, wird die Zustimmung des Kunden im Raster „Zustimmungsprotokoll“ gespeichert."
"Checkbox Position","Position des Kontrollkästchens"
"The feature helps to set the order of several checkboxes in case they are displayed in one place. 0 is the highest priority.","Die Funktion hilft, die Reihenfolge mehrerer Kontrollkästchen festzulegen, falls sie an einer Stelle angezeigt werden. 0 ist die höchste Priorität."
"Checkbox Text","Kontrollkästchen-Text"
"You can use the <a> tag in the text and also the {link} variable to insert the privacy policy link into the checkbox text. Example: I have read and accept the <a href=""{link}"">privacy policy</a>","Sie können das Tag <a> im Text und auch die Variable {link} verwenden, um den Link zur Datenschutzrichtlinie in den Text der Checkbox einzufügen. Beispiel: Ich habe die <a href=""{link}"">Datenschutzerklärung</a> gelesen und akzeptiert."
"Consent Link Type","Art des Zustimmungslinks"
"Countries Restrictment","Länderbeschränkung"
"Display for Specific Countries","Anzeige für bestimmte Länder"
"New Checkbox","Neues Kontrollkästchen"
"Delete checkboxes","Kontrollkästchen löschen"
"Are you sure you want to delete selected checkboxes?","Möchten Sie die ausgewählten Kontrollkästchen wirklich löschen?"
ID,ID
Name,Name
Enable,Aktivieren
"Is Required","Ist erforderlich"
"Log The Consent","Protokollieren Sie die Zustimmung"
"In this way, the company will be able to save all consents received, maintain a register of them and process user requests when they withdraw their consent.","In solcher Weise, kann ein Unternehmen erhaltende Zustimmungen sparen, ihre Datensätze erhalten und die Anfragen von Benutzer bearbeiten, wenn sie ihre Zustimmung zurückziehen."
Edit,Bearbeiten
Version,Version
Policy,Richtlinie
"Add New Policy","Neue Richtlinie hinzufügen"
"Delete policies","Richtlinien löschen"
"Are you sure you want to delete selected policies?","Möchten Sie die ausgewählten Richtlinien wirklich löschen??"
Id,Id
"Date Created","Erstellungsdatum"
"Version Number","Versionsnummer"
"Last Edited","Zuletzt bearbeitet"
"Last Edited By","Zuletzt bearbeitet von"
"Approve Delete Request(s)","Löschanforderung(en) genehmigen"
"Are you sure you want to approve selected requests?","Möchten Sie die ausgewählten Anfragen wirklich genehmigen?"
"Deny Delete Request(s)","Löschanforderung(en) ablehnen"
"Date Submitted","Datum eingereicht"
"Initiator of Deletion","Urheber der Löschung"
"Completed Orders Qty","Abgeschlossene Aufträge Anzahl"
"Pending Orders Qty","Ausstehende Bestellungen Anzahl"
"If enabled, a customer's personal data won't be allowed for anonymization or deletion by a customer or admin if the customer has an active gift registry.","Wenn aktiviert, werden persönlichen Daten sich vom Kunden oder Administrator nicht gelöscht lassen, wenn der Kunde eine aktive Geschenkliste hat."
